OrderTime,UserID,ProductID,Quantity,Price,PaymentStatus
2023-10-21 09:01:00,U74661,P112,3,152.87,Pending
2023-04-22 01:15:00,U57861,P144,3,82.47,Paid
2023-11-01 11:47:00,U41629,P132,2,264.0,Paid
2023-08-02 00:25:00,U96382,P143,2,$264.29,Cancelled
2023-12-23 05:48:00,U43028,P140,1,164.05,Cancelled
2023-05-06 23:56:00,U14319,P100,1,258.06,Paid
06/15/2023 14:31,U46470,P101,1,408.71,Pending
2023-10-23 02:02:00,U16292,P148,3,$70.39,PENDING
2023-05-10 12:17:00,U22612,P112,1,265.37,Pending
2023-07-27 21:22:00,U21347,P104,1,$354.01,paid
2023-10-13 13:20:00,U23158,P146,2,395.54,Paid
05/06/2023 02:59,U68687,P146,2,188.71,Paid
2023-05-16 06:32:00,U46246,P148,2,$334.68,PENDING
2023-09-18 05:34:00,U54028,P134,1,441.64,Pending
2023-04-30 18:48:00,U67701,P117,1,166.31,Cancelled
04/28/2023 07:27,U23206,P100,5,236.41,PENDING
2023-05-10 21:12:00,U11263,P147,2,230.33,Cancelled
05/16/2023 03:11,U85915,P140,2,461.19,Cancelled
2023-08-12 00:56:00,U26971,P105,4,12.33,Pending
2023-01-03 18:24:00,U16519,P105,4,457.47,paid
2023-01-20 00:29:00,U54083,P141,1,137.4,Pending
05/14/2023 17:14,U93531,P105,5,181.66,paid
2023-10-28 22:11:00,U46106,P149,3,352.6,Cancelled
11/29/2023 14:21,U30169,P132,1,33.76,paid
2023-09-27 20:39:00,U60556,P145,2,$235.06,Paid
2023-02-13 09:26:00,U96932,P144,3,43.4,Pending
2023-12-30 11:53:00,U94535,P141,2,236.83,PENDING
2023-01-06 02:36:00,U57878,P104,1,259.81,paid
2023-06-19 02:43:00,U14282,P136,1,116.4,Cancelled
2023-05-02 21:27:00,U11111,P104,2,77.34,Cancelled
2023-01-02 05:30:00,U95222,P110,4,311.16,PENDING
2023-08-19 09:44:00,U68716,P110,5,442.65,paid
2023-08-13 04:34:00,U37651,P150,3,218.64,paid
2023-03-03 17:07:00,U52459,P143,2,19.93,paid
2023-02-10 01:27:00,U41267,P127,5,298.97,Cancelled
2023-07-11 15:20:00,,P109,3,22.4,paid
2023-10-19 01:17:00,U20730,P141,3,16.33,PENDING
01/12/2023 07:37,U68720,P102,3,$96.32,PENDING
2023-12-01 18:08:00,U36975,P111,1,314.77,Pending
2023-06-02 13:28:00,U24493,P116,2,341.05,Cancelled
2023-09-09 08:49:00,U49137,P131,2,311.12,Paid
2023-07-09 02:41:00,U24252,P123,3,$423.5,Paid
2023-02-19 04:42:00,U46947,P138,4,309.69,Pending
2023-07-06 08:12:00,U92650,P106,1,48.44,Cancelled
2023-08-18 14:46:00,U92652,P126,3,132.46,PENDING
02/03/2023 19:02,U69033,P117,2,$202.52,Paid
2023-06-27 20:56:00,U70151,P108,1,52.3,Cancelled
2023-10-31 21:00:00,U39544,P139,1,338.71,PENDING
2023-12-02 15:50:00,U99110,P111,1,463.65,paid
12/11/2023 17:58,,P119,3,110.03,Paid
2023-02-07 06:52:00,U46222,P109,2,491.59,paid
2023-10-10 21:15:00,U87742,P128,2,235.9,Pending
02/17/2023 10:55,U46859,P122,2,341.91,Pending
2023-08-04 08:45:00,U21549,P109,4,$426.57,PENDING
04/26/2023 19:51,U91040,P132,2,$451.17,Paid
2023-05-10 03:29:00,U99390,P128,2,$257.27,Pending
02/26/2023 15:34,U51298,P121,5,110.26,Paid
03/09/2023 21:40,,P122,4,130.04,Pending
2023-08-15 15:25:00,U97124,P109,3,387.68,Paid
03/12/2023 16:47,U80176,P115,1,245.65,Pending
2023-12-30 22:28:00,U88671,P110,1,99.94,Cancelled
2023-10-24 00:00:00,U19470,P105,5,86.52,PENDING
2023-08-21 16:30:00,U18681,P114,4,194.88,Cancelled
2023-01-05 22:58:00,U73511,P135,3,273.03,Pending
2023-06-14 21:58:00,U78801,P149,1,473.84,Pending
2023-09-28 21:11:00,U30776,P111,5,347.85,Paid
2023-10-25 10:43:00,U10058,P119,4,474.85,paid
2023-07-02 09:55:00,U43972,P109,4,218.38,Pending
08/03/2023 20:17,U24929,P116,4,438.47,Pending
04/29/2023 08:52,U63921,P115,5,$464.12,Cancelled
2023-11-12 03:23:00,U54585,P103,3,440.67,paid
2023-09-21 17:34:00,U76805,P111,2,489.27,Pending
09/25/2023 04:50,U69823,P109,5,364.71,Pending
2023-10-27 22:48:00,U95642,P119,1,420.28,paid
2023-07-27 07:42:00,U28499,P123,1,260.59,Pending
2023-05-26 08:07:00,,P118,1,266.25,Pending
2023-02-06 15:09:00,U77122,P128,5,$410.12,Pending
2023-03-07 08:28:00,,P148,1,421.43,PENDING
2023-10-10 14:23:00,U43540,P147,2,253.58,paid
2023-12-25 22:57:00,U67346,P108,4,$415.33,PENDING
04/08/2023 16:28,U49603,P137,2,52.27,PENDING
2023-03-14 16:18:00,U90813,P106,5,34.87,Paid
2023-04-15 19:08:00,U70026,P122,5,437.24,paid
2023-04-02 12:32:00,U56518,P139,3,19.55,PENDING
2023-08-17 04:38:00,U50059,P128,4,89.63,paid
2023-06-18 16:35:00,,P117,2,328.19,PENDING
2023-03-20 14:38:00,U86569,P137,1,144.5,Pending
05/11/2023 16:18,U57132,P132,3,$93.53,Paid
2023-05-01 04:58:00,U70284,P100,4,25.66,Cancelled
2023-04-11 04:37:00,U50962,P112,5,201.88,Pending
09/16/2023 05:04,U38800,P111,1,$254.26,Pending
2023-06-25 21:17:00,U75883,P139,2,291.88,Pending
2023-03-05 00:14:00,U73968,P137,5,218.95,Paid
12/06/2023 08:14,U44682,P104,4,100.75,Cancelled
2023-09-04 08:51:00,U17206,P140,1,$202.89,PENDING
2023-02-12 07:07:00,U99930,P114,3,331.05,paid
2023-06-03 13:51:00,U79553,P120,3,$352.79,paid
2023-11-10 18:35:00,U15418,P138,3,107.34,Paid
2023-04-08 08:57:00,U42191,P115,5,474.1,PENDING
2023-01-21 11:10:00,U16645,P131,5,292.74,Cancelled
02/15/2023 13:05,U20942,P139,4,$445.19,Cancelled
2023-05-01 08:42:00,U46945,P146,4,460.94,Pending
2023-03-02 12:06:00,U37051,P128,4,$162.41,Pending
2023-06-07 20:25:00,U21003,P123,2,352.77,Cancelled
2023-05-15 14:33:00,U59975,P116,2,499.19,paid
2023-02-14 08:45:00,U42298,P124,4,162.86,PENDING
07/05/2023 08:25,U36208,P141,2,$104.71,paid
2023-02-03 16:25:00,U58905,P139,5,213.47,paid
2023-05-06 23:29:00,U80200,P120,1,189.84,Cancelled
06/10/2023 22:07,U40174,P148,2,36.42,paid
2023-03-02 06:20:00,U62134,P144,2,138.4,paid
01/09/2023 21:43,U10699,P143,3,366.27,Cancelled
2023-07-28 03:20:00,U15313,P105,4,$252.5,paid
2023-01-25 01:13:00,U73648,P122,3,$22.03,Pending
2023-08-04 15:01:00,U61111,P119,1,$55.82,paid
2023-11-08 04:18:00,U29968,P115,5,$418.41,paid
04/24/2023 13:54,U89904,P148,5,394.85,Pending
2023-02-09 21:01:00,U10258,P140,5,351.23,paid
09/17/2023 08:06,U60059,P114,1,395.43,paid
2023-07-18 09:26:00,,P123,1,428.13,paid
2023-12-27 07:54:00,U40770,P103,3,497.6,PENDING
06/11/2023 23:13,U63002,P124,5,$327.08,Pending
2023-08-11 20:39:00,U12244,P146,1,445.19,paid
2023-07-04 11:04:00,U68893,P116,1,254.09,PENDING
2023-12-08 12:32:00,U46111,P108,4,93.56,Paid
2023-09-08 05:46:00,U90468,P134,4,34.24,Paid
2023-10-14 07:47:00,U22522,P122,2,127.64,Paid
2023-06-26 20:06:00,U26339,P110,5,334.51,Paid
2023-05-07 06:19:00,,P145,3,481.07,Pending
2023-03-15 02:02:00,U54943,P100,4,32.44,paid
2023-02-11 06:00:00,U98767,P136,3,206.51,Cancelled
06/13/2023 23:51,U89369,P122,4,320.43,PENDING
2023-09-01 02:18:00,U87776,P115,5,200.21,PENDING
11/24/2023 01:07,U49935,P117,4,$476.95,paid
2023-02-14 02:00:00,U60783,P135,1,431.36,Pending
2023-11-07 22:42:00,U59044,P103,2,39.35,PENDING
2023-08-20 17:47:00,U66630,P109,5,253.55,Paid
10/13/2023 00:46,U54113,P137,2,74.95,Paid
2023-05-30 11:39:00,U90288,P123,1,39.1,PENDING
01/10/2023 15:38,U74166,P145,1,$284.85,Cancelled
06/23/2023 22:53,U30986,P150,1,170.06,PENDING
2023-02-14 22:03:00,U54082,P149,1,$308.82,paid
2023-05-20 15:57:00,U41567,P112,3,401.41,Pending
2023-04-18 02:43:00,U98013,P143,3,235.86,paid
09/16/2023 07:56,U19220,P120,4,407.77,Pending
2023-05-11 16:40:00,U12649,P111,1,422.2,Pending
2023-04-15 23:51:00,U11823,P119,3,323.82,Paid
2023-04-21 21:08:00,U80215,P102,4,19.36,Cancelled
2023-10-15 10:00:00,U57942,P114,3,15.04,Paid
2023-07-12 22:59:00,U13397,P134,2,422.04,Paid
2023-03-04 00:57:00,U59413,P113,2,$217.72,Pending
07/20/2023 01:59,U60382,P100,1,464.02,Paid
2023-11-17 17:33:00,U20654,P107,2,71.71,Pending
2023-05-19 03:26:00,,P134,2,437.71,PENDING
2023-07-01 20:13:00,U69875,P130,1,95.38,Cancelled
2023-06-11 15:43:00,U20556,P115,5,47.04,Paid
2023-01-16 06:48:00,U85464,P103,3,243.86,paid
2023-07-10 21:21:00,U16326,P115,2,120.39,PENDING
03/17/2023 06:09,,P142,2,73.93,Cancelled
2023-11-14 04:50:00,U61428,P120,2,213.86,Pending
2023-03-24 22:00:00,U63777,P120,4,$267.8,Paid
09/23/2023 03:19,U66834,P113,4,201.18,Paid
2023-09-04 19:46:00,U86187,P104,3,$294.9,paid
2023-01-17 05:19:00,U34648,P131,3,317.25,PENDING
2023-05-15 05:54:00,U67510,P103,5,94.7,PENDING
2023-06-12 10:52:00,U34711,P149,4,191.59,PENDING
2023-01-17 17:32:00,,P143,5,133.25,PENDING
2023-01-27 11:49:00,U10456,P124,3,58.59,Pending
2023-06-18 06:03:00,U26562,P137,4,208.91,Paid
2023-11-12 18:48:00,U22836,P101,3,383.97,paid
10/10/2023 06:14,U67976,P112,3,394.75,Paid
2023-04-29 03:13:00,U37634,P111,4,38.42,Cancelled
2023-10-12 14:06:00,U71015,P121,1,390.13,PENDING
2023-03-16 22:52:00,U37718,P105,4,$85.0,Paid
2023-07-14 23:50:00,,P100,5,398.83,Paid
2023-02-14 14:27:00,U53575,P132,3,411.47,Pending
2023-09-23 03:23:00,U40848,P127,3,408.36,PENDING
2023-06-07 01:25:00,U52129,P107,2,198.66,Pending
2023-11-19 19:45:00,U73693,P142,2,268.68,Paid
2023-12-11 01:32:00,U11155,P132,1,429.56,Paid
2023-08-19 03:29:00,U95610,P105,3,$353.83,paid
2023-09-04 10:00:00,U50932,P107,5,49.37,Cancelled
2023-08-14 21:05:00,U64722,P104,2,210.74,paid
2023-03-20 07:45:00,U20193,P147,5,$406.88,Paid
10/29/2023 00:17,U61219,P147,1,$469.12,PENDING
2023-03-10 03:29:00,U60949,P147,3,$150.46,PENDING
2023-09-08 02:15:00,U16547,P126,4,88.9,Cancelled
2023-11-19 13:48:00,U88339,P125,3,21.55,Cancelled
2023-07-21 02:24:00,U69982,P115,2,$103.98,paid
2023-08-12 10:21:00,U18915,P130,2,186.17,PENDING
09/11/2023 22:09,U22591,P148,5,394.88,paid
2023-01-29 21:59:00,U69063,P135,3,197.5,Pending
2023-01-23 03:57:00,U31043,P139,1,258.38,paid
11/10/2023 19:55,U90652,P108,5,$408.74,Cancelled
2023-06-13 11:06:00,U14360,P112,1,292.8,PENDING
11/23/2023 02:40,U32339,P147,5,76.39,Paid
2023-05-01 02:20:00,U52455,P132,4,496.33,Cancelled
06/11/2023 03:17,U55245,P119,1,$461.29,Pending
2023-07-22 07:50:00,U85146,P113,4,179.72,Paid
2023-12-07 23:26:00,U48173,P107,4,42.87,paid
2023-06-28 08:49:00,U26881,P104,4,$342.07,paid
2023-11-14 12:52:00,U16413,P118,1,425.57,Paid
2023-07-04 00:16:00,U56922,P116,2,$490.39,PENDING
06/10/2023 22:39,U55294,P102,5,$389.31,PENDING
04/10/2023 07:35,U16341,P124,2,97.66,paid
2023-01-15 07:28:00,U82879,P130,3,447.1,Paid
2023-05-13 10:47:00,U32592,P139,3,192.61,Paid
2023-01-08 00:36:00,U38189,P131,4,342.92,Pending
2023-12-14 14:50:00,U57107,P120,2,498.53,paid
02/14/2023 15:14,U74750,P143,1,379.72,Cancelled
2023-12-09 15:25:00,U20023,P139,4,$355.52,Cancelled
2023-05-02 23:47:00,U18274,P123,3,50.92,Paid
11/15/2023 20:50,U26125,P113,4,$322.1,paid
2023-03-14 05:18:00,U59034,P135,1,149.67,Paid
2023-02-04 06:24:00,,P145,2,212.22,Pending
2023-05-01 02:11:00,U49422,P110,1,320.56,Pending
2023-09-26 12:53:00,U45889,P115,4,284.44,paid
2023-03-02 13:24:00,U75557,P134,2,173.92,PENDING
2023-02-27 06:23:00,U20680,P110,2,46.27,paid
2023-12-01 15:02:00,U92863,P149,1,400.52,PENDING
12/21/2023 15:02,U49066,P121,3,55.1,PENDING
09/18/2023 15:43,U21815,P139,1,303.42,Cancelled
2023-01-26 05:27:00,U16468,P103,1,323.31,PENDING
2023-06-08 18:51:00,U98196,P139,2,117.05,PENDING
2023-08-13 02:02:00,U18446,P146,1,389.3,Paid
2023-07-02 16:30:00,U40500,P111,2,306.62,Cancelled
2023-03-01 16:41:00,U52268,P150,3,499.91,PENDING
2023-05-08 04:32:00,U60920,P136,3,41.39,Pending
2023-09-13 11:56:00,U46170,P104,3,178.21,Paid
06/28/2023 12:46,U40992,P149,1,$423.22,Cancelled
2023-04-09 00:08:00,U70062,P140,4,359.62,paid
03/15/2023 07:17,U52558,P117,5,449.1,paid
2023-01-21 01:13:00,U30724,P118,5,275.06,Paid
2023-04-15 17:18:00,U92393,P117,4,29.56,Cancelled
08/06/2023 23:50,U92947,P136,2,169.52,Pending
2023-09-03 15:09:00,U39770,P121,3,386.05,paid
12/14/2023 00:14,U13992,P100,2,458.12,PENDING
2023-01-09 10:07:00,U99430,P113,2,127.04,Pending
2023-02-16 21:10:00,U35025,P122,3,98.84,Pending
12/07/2023 17:30,U96084,P115,2,469.64,Pending
2023-04-05 08:46:00,U68475,P105,4,278.15,Cancelled
2023-04-29 15:35:00,U46351,P149,1,351.25,Cancelled
2023-11-10 11:39:00,U93837,P101,1,299.63,PENDING
2023-09-19 08:10:00,U53778,P113,3,$83.87,Cancelled
2023-09-26 06:14:00,U56798,P145,5,339.93,paid
05/04/2023 12:18,U22224,P131,5,315.79,Cancelled
2023-11-27 13:38:00,U55970,P128,2,66.73,paid
2023-11-11 13:39:00,U16162,P133,1,370.53,Cancelled
2023-07-03 12:20:00,U71157,P100,1,98.16,Paid
2023-12-15 16:37:00,U55809,P100,2,247.97,Pending
12/04/2023 22:52,U57909,P146,2,444.21,PENDING
2023-12-23 22:00:00,U84777,P138,1,87.68,Cancelled
2023-07-23 22:02:00,U27218,P116,2,264.31,paid
2023-07-04 06:51:00,,P127,1,33.96,paid
2023-02-15 03:03:00,U62637,P146,1,174.0,Pending
2023-05-06 10:39:00,U17947,P143,2,38.77,PENDING
2023-01-09 21:32:00,U57065,P144,2,352.62,paid
2023-05-06 07:43:00,U46224,P121,3,151.59,Paid
2023-03-26 09:48:00,U86494,P120,5,$289.06,Pending
2023-11-28 23:44:00,U12288,P144,1,139.06,Paid
2023-04-20 04:31:00,U70762,P135,5,$301.79,PENDING
09/15/2023 22:02,U93574,P150,2,401.3,Paid
2023-05-27 20:23:00,U69193,P119,3,352.35,Cancelled
2023-05-28 17:19:00,U75842,P127,1,147.28,PENDING
2023-09-12 09:31:00,U54489,P135,2,431.64,paid
2023-09-10 18:46:00,U37745,P138,4,60.58,paid
2023-09-01 12:17:00,U77114,P103,5,223.89,PENDING
2023-03-02 02:42:00,U62648,P113,5,441.33,paid
2023-01-29 07:35:00,U80486,P113,2,131.88,Pending
2023-01-25 03:40:00,U82196,P112,2,36.18,paid
2023-08-15 06:52:00,U24100,P103,2,250.14,paid
07/07/2023 11:31,,P116,5,17.65,Cancelled
2023-05-30 17:16:00,U75862,P128,1,52.78,paid
2023-11-18 18:06:00,U38162,P147,4,$345.67,paid
04/09/2023 14:58,U41249,P104,4,$338.6,paid
2023-01-03 23:57:00,U47274,P102,5,$357.59,Cancelled
09/03/2023 01:17,U13423,P121,4,$59.62,PENDING
12/16/2023 10:45,U56314,P129,4,31.08,Paid
2023-01-01 02:56:00,U10078,P128,3,422.72,PENDING
2023-05-27 13:58:00,U22714,P150,5,42.5,paid
2023-11-04 10:01:00,U40938,P120,4,250.5,PENDING
10/13/2023 15:48,U56677,P108,2,$223.54,paid
2023-09-26 23:30:00,U27349,P114,3,491.26,PENDING
2023-04-08 07:59:00,U84152,P127,4,180.65,Cancelled
2023-05-07 00:55:00,U46438,P118,1,170.96,paid
2023-05-15 21:48:00,U39990,P105,3,247.98,Paid
2023-02-20 13:02:00,U52512,P148,3,21.05,PENDING
2023-04-26 05:16:00,U80419,P141,1,429.68,PENDING
2023-12-03 02:33:00,U15064,P147,1,461.41,PENDING
2023-05-19 18:11:00,U99852,P112,2,37.24,PENDING
06/11/2023 22:38,U55392,P105,1,174.7,paid
07/12/2023 21:18,U19490,P110,1,359.41,Paid
2023-06-03 04:29:00,U82643,P109,3,400.61,paid
2023-05-09 05:24:00,U84188,P130,1,107.37,PENDING
2023-01-08 13:00:00,U36734,P147,5,$339.1,PENDING
2023-03-31 08:43:00,U88479,P142,1,88.6,Cancelled
08/15/2023 08:07,U71961,P129,5,436.91,paid
2023-04-17 04:31:00,U15143,P144,5,190.52,paid
05/04/2023 06:27,U54933,P128,5,498.69,Paid
04/10/2023 09:52,U30755,P107,2,203.89,PENDING
2023-08-01 20:50:00,U98421,P102,1,236.56,Cancelled
12/01/2023 22:38,U32692,P129,4,12.18,PENDING
2023-11-04 08:20:00,U97428,P131,5,114.11,Cancelled
2023-03-18 17:01:00,U41155,P148,5,12.57,paid
2023-02-12 05:51:00,,P106,3,16.61,paid
2023-02-05 05:36:00,U31600,P140,1,$68.05,Cancelled
07/29/2023 01:25,,P114,2,294.91,paid
04/30/2023 18:51,U36674,P143,4,$354.57,Pending
12/05/2023 02:34,U34011,P111,2,217.48,Cancelled
2023-02-16 02:45:00,U97692,P132,1,320.13,PENDING
04/04/2023 17:07,U73799,P120,2,65.75,paid
12/06/2023 01:30,U70218,P133,1,272.69,Paid
2023-04-17 20:18:00,U72520,P120,2,481.62,Pending
2023-02-24 01:09:00,U27111,P134,4,$301.56,Paid
2023-08-12 02:16:00,U39936,P126,5,309.95,Pending
10/14/2023 18:18,U55998,P141,2,175.31,Cancelled
2023-10-22 20:18:00,U14887,P127,1,309.51,Cancelled
2023-05-28 17:35:00,U82527,P134,3,347.66,paid
2023-12-11 21:26:00,U33937,P139,5,230.04,Cancelled
2023-01-30 09:03:00,U21927,P126,3,119.57,Cancelled
2023-04-13 08:04:00,U86204,P113,5,45.41,paid
2023-05-07 16:50:00,U96131,P109,3,141.09,Cancelled
2023-10-03 18:57:00,U21023,P123,2,149.01,paid
2023-11-02 01:52:00,,P103,4,160.5,Cancelled
04/19/2023 03:28,U79648,P133,2,426.68,Cancelled
2023-11-03 07:19:00,U98642,P141,1,261.46,Paid
2023-11-10 11:42:00,U68419,P126,1,181.65,Pending
11/10/2023 07:45,U25802,P117,1,33.19,Cancelled
2023-08-01 06:59:00,U73477,P110,4,334.75,Paid
2023-11-25 00:41:00,U29979,P125,4,271.73,PENDING
2023-09-22 18:54:00,U77026,P100,1,60.73,Cancelled
2023-02-25 04:00:00,U97500,P116,4,231.83,Pending
02/12/2023 01:48,U25528,P141,4,$87.73,Cancelled
11/05/2023 10:50,U28118,P121,4,283.15,PENDING
2023-07-10 03:27:00,U53675,P150,1,235.53,PENDING
03/24/2023 02:38,U42213,P121,3,65.58,PENDING
2023-02-18 08:44:00,U75513,P117,5,356.44,Cancelled
2023-08-09 09:01:00,U75042,P101,3,404.11,Paid
2023-05-17 00:58:00,U14355,P105,3,432.51,Paid
2023-05-20 04:37:00,U22019,P131,1,141.11,Cancelled
2023-05-06 02:57:00,U81208,P123,3,222.82,paid
05/13/2023 11:49,U32195,P118,1,$14.02,Cancelled
01/25/2023 08:57,U39293,P110,1,366.76,Pending
2023-04-19 00:00:00,U34911,P108,4,17.99,Pending
03/14/2023 21:23,U16802,P107,5,247.24,PENDING
2023-04-29 20:50:00,U98644,P147,2,$41.84,Pending
2023-05-19 13:57:00,U42278,P142,3,138.02,paid
2023-06-17 21:08:00,U79706,P150,5,180.97,Cancelled
04/08/2023 08:37,U44112,P100,3,160.39,Pending
2023-11-17 04:25:00,U64328,P106,2,285.29,Paid
2023-01-15 01:30:00,,P148,1,$126.5,paid
2023-01-27 18:02:00,U26635,P124,2,43.71,paid
03/24/2023 17:36,U66061,P117,4,173.17,Paid
2023-06-11 06:00:00,U68209,P110,1,244.9,Pending
2023-08-13 13:15:00,U29572,P130,3,391.67,Pending
2023-01-19 03:24:00,U42867,P100,5,268.51,PENDING
2023-07-19 19:15:00,U95378,P127,3,434.2,Pending
2023-02-13 07:43:00,,P107,3,$469.52,paid
04/06/2023 02:32,U82608,P138,4,159.03,Cancelled
10/30/2023 06:22,U26855,P121,4,47.61,Cancelled
01/04/2023 11:38,U33180,P100,3,479.11,Pending
2023-02-23 06:46:00,U57132,P107,4,239.69,Cancelled
2023-12-25 14:55:00,,P124,4,379.15,paid
2023-09-22 00:41:00,U87508,P148,5,$263.86,Cancelled
2023-01-15 01:05:00,U58068,P104,3,$44.8,PENDING
2023-09-30 05:01:00,U42094,P110,3,498.09,Paid
2023-04-01 23:48:00,U68649,P145,2,131.53,Pending
05/03/2023 17:08,U43571,P146,1,75.45,Pending
2023-03-20 22:53:00,U38249,P121,5,441.38,PENDING
2023-07-23 06:48:00,U63030,P130,3,$458.25,Cancelled
2023-02-13 00:57:00,U22306,P103,4,176.43,Paid
04/15/2023 01:55,U89801,P135,3,349.3,Cancelled
2023-03-05 04:40:00,U21457,P125,1,424.41,Paid
2023-11-04 16:47:00,U42816,P148,5,90.87,Paid
2023-06-08 16:13:00,U39572,P135,3,$324.03,PENDING
2023-05-05 17:43:00,U51567,P119,1,399.14,paid
2023-09-03 18:01:00,U29260,P122,3,70.69,Paid
03/19/2023 16:40,U57427,P123,4,42.5,Pending
2023-12-27 06:23:00,U82217,P114,1,402.18,Cancelled
11/10/2023 16:50,U68535,P138,5,396.6,Cancelled
10/13/2023 06:34,U37247,P137,4,87.4,Pending
04/03/2023 04:06,U97370,P112,4,386.28,Pending
08/24/2023 01:19,U88739,P114,4,168.74,PENDING
2023-11-15 04:52:00,U94713,P109,4,108.38,Paid
2023-02-28 13:01:00,U69642,P149,2,227.99,Pending
03/26/2023 06:39,U61362,P132,4,$398.59,Pending
07/25/2023 16:14,U94048,P138,5,147.48,Pending
2023-09-10 20:31:00,U50249,P134,3,172.82,PENDING
2023-06-27 18:07:00,U77465,P117,1,122.9,PENDING
2023-12-15 17:09:00,U78764,P107,3,$133.36,paid
2023-04-17 13:30:00,U10698,P140,4,466.05,PENDING
2023-10-24 11:20:00,U93868,P115,2,467.14,Paid
2023-02-27 22:12:00,U54968,P139,4,156.12,Paid
02/17/2023 07:48,U53375,P121,4,162.64,paid
2023-12-03 16:45:00,,P111,2,337.83,Pending
09/09/2023 03:42,U61455,P131,5,$277.36,Paid
2023-01-26 21:19:00,U60678,P146,1,206.4,Cancelled
2023-04-11 22:04:00,U62699,P123,5,123.25,Cancelled
2023-08-02 07:58:00,U93533,P105,3,255.63,Paid
2023-10-27 15:02:00,U77513,P142,2,430.42,Pending
2023-01-08 14:38:00,U45267,P107,2,395.09,paid
2023-10-11 20:39:00,U29715,P121,2,414.84,Cancelled
2023-10-06 11:19:00,U17516,P142,1,$160.69,Pending
2023-04-15 15:17:00,U61066,P128,1,438.79,Paid
2023-11-30 21:59:00,U80462,P139,4,$140.85,PENDING
2023-05-04 13:25:00,U57508,P116,2,212.44,Cancelled
2023-04-08 09:35:00,U89425,P102,4,446.6,Pending
2023-07-04 07:48:00,U15573,P119,3,165.05,paid
2023-07-09 06:35:00,U21423,P131,5,$485.28,PENDING
2023-10-18 04:59:00,U56219,P108,4,19.95,Cancelled
10/30/2023 00:27,U61103,P133,4,392.43,Pending
2023-10-06 01:23:00,U26840,P149,5,379.66,PENDING
02/27/2023 20:19,U32371,P143,1,71.85,paid
2023-07-30 21:45:00,U15740,P133,3,$70.75,Pending
2023-04-02 14:33:00,U23315,P147,1,159.6,PENDING
2023-05-10 23:37:00,U99968,P137,3,$325.17,Cancelled
05/01/2023 18:11,,P133,2,13.46,PENDING
2023-04-20 12:09:00,U75875,P137,5,$395.33,Cancelled
2023-06-22 13:44:00,U21065,P136,1,$215.3,Cancelled
06/20/2023 07:26,U50833,P145,3,132.37,Cancelled
2023-11-27 09:50:00,U41154,P100,3,$399.36,Pending
02/13/2023 05:55,U81436,P107,4,$45.17,PENDING
12/05/2023 12:18,U64886,P104,5,11.35,Paid
2023-03-11 16:26:00,U93364,P143,1,235.66,Paid
2023-05-01 09:30:00,U62780,P117,4,$183.74,paid
2023-10-22 12:23:00,U16435,P122,1,30.53,Cancelled
2023-01-07 08:38:00,U55495,P150,3,355.06,paid
01/03/2023 05:29,U25387,P142,3,232.17,Pending
02/12/2023 21:58,U59350,P110,1,312.73,Cancelled
2023-12-16 06:51:00,U31206,P146,5,392.46,Cancelled
2023-08-13 11:55:00,U72229,P140,5,231.27,PENDING
11/05/2023 20:06,U60359,P113,5,293.01,Pending
2023-02-18 10:44:00,U95900,P101,4,429.85,Cancelled
04/04/2023 14:39,U42978,P133,5,267.37,paid
12/25/2023 05:48,U40309,P122,2,$400.47,Pending
2023-06-14 07:05:00,U69614,P123,1,$227.22,paid
2023-05-06 13:11:00,U30623,P109,5,42.41,Cancelled
2023-08-26 03:06:00,U73235,P149,3,429.18,Cancelled
08/29/2023 13:17,U56665,P150,2,433.38,Cancelled
11/01/2023 15:19,U27286,P139,4,117.06,paid
2023-06-27 23:36:00,U46396,P110,2,$134.19,Cancelled
09/01/2023 18:06,U50031,P110,3,53.44,paid
2023-02-15 19:59:00,U46725,P118,1,29.06,Pending
2023-06-13 09:18:00,U19869,P130,3,486.73,paid
12/08/2023 08:28,U39396,P136,4,123.39,Cancelled
2023-07-24 01:24:00,U38457,P114,3,258.05,PENDING
2023-09-15 10:21:00,U35512,P144,5,314.54,PENDING
2023-08-05 05:29:00,U50296,P109,1,468.7,PENDING
2023-08-27 08:09:00,U71513,P136,5,407.81,paid
02/28/2023 20:37,U29377,P112,1,21.52,PENDING
07/14/2023 01:55,U89921,P119,2,24.06,paid
2023-04-28 02:17:00,U40547,P121,2,348.16,Pending
2023-04-22 02:29:00,U39470,P116,1,64.52,Paid
2023-12-08 14:21:00,U83417,P123,1,180.58,paid
2023-06-27 10:05:00,U76104,P129,1,451.71,paid
2023-12-21 01:52:00,U11024,P145,5,327.52,Pending
2023-04-15 02:22:00,U97264,P124,1,37.41,Pending
2023-01-14 09:04:00,U74324,P113,5,336.72,PENDING
2023-08-09 08:18:00,U79762,P120,5,159.78,PENDING
2023-10-18 21:36:00,U89574,P144,4,140.48,PENDING
2023-02-27 12:13:00,U86155,P102,4,$106.63,Cancelled
2023-09-14 18:56:00,U17525,P132,4,171.14,PENDING
2023-04-30 00:06:00,,P130,5,40.6,Cancelled
05/10/2023 02:17,U54187,P149,2,$396.52,Pending
2023-06-16 11:09:00,U34149,P146,4,$134.79,Paid
05/26/2023 14:53,U61345,P131,3,267.63,Paid
